prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
compacted,0.025360107421875,0.181640625,0.35009765625,0.0099334716796875,0.07342529296875,0.0163726806640625,0.09136962890625,0.1602783203125,0.08319091796875,0.00823211669921875,21740b33c5da5b1b6a3bed7ac18e02ff.png
gravel,0.0290679931640625,0.07659912109375,0.1895751953125,0.02410888671875,0.03973388671875,0.1224365234375,0.251220703125,0.15234375,0.049468994140625,0.06549072265625,21d4ab628bba95327c0c4b3aae921271.png
ground,0.0587158203125,0.03143310546875,0.10968017578125,0.0277252197265625,0.1807861328125,0.0443115234375,0.14990234375,0.3486328125,0.0286102294921875,0.020294189453125,21f2eae5ca5e2a4e276d332cd424a894.png
paving_stones,0.036651611328125,0.1544189453125,0.2044677734375,0.01267242431640625,0.036651611328125,0.0111846923828125,0.10284423828125,0.0684814453125,0.370361328125,0.0022716522216796875,2225801092aef87c7fef0d7ae697c74e.png
compacted,0.036834716796875,0.051971435546875,0.318359375,0.0237884521484375,0.0430908203125,0.05706787109375,0.17041015625,0.181396484375,0.0780029296875,0.039215087890625,22532af58c342ed0f7c315b924ea10f2.png
ground,0.06500244140625,0.06298828125,0.20654296875,0.03167724609375,0.1292724609375,0.0180511474609375,0.1419677734375,0.234130859375,0.09759521484375,0.0128021240234375,22ac5e7c356ec7f66cd4c4f0c374a395.png
compacted,0.01270294189453125,0.1646728515625,0.26318359375,0.0102081298828125,0.037933349609375,0.002834320068359375,0.2396240234375,0.058746337890625,0.2049560546875,0.004974365234375,22ce5ca8dc6774b180ec5d5004a8ea7e.png
compacted,0.04656982421875,0.1265869140625,0.2022705078125,0.0194091796875,0.057952880859375,0.08697509765625,0.167724609375,0.157470703125,0.08697509765625,0.04803466796875,2357012d017a73522e23adbbccfecdbb.png
paving_stones,0.0614013671875,0.038421630859375,0.138427734375,0.0264129638671875,0.183349609375,0.0187225341796875,0.11834716796875,0.142822265625,0.258544921875,0.013702392578125,23f931ceaf1f46275a68677f7f05e3db.png
compacted,0.0672607421875,0.1337890625,0.26611328125,0.0159759521484375,0.06939697265625,0.01244354248046875,0.065185546875,0.182861328125,0.171875,0.0150146484375,249de9ef90d01f37551f86fe19e84370.png
compacted,0.0408935546875,0.04632568359375,0.22802734375,0.021209716796875,0.134033203125,0.057647705078125,0.134033203125,0.10772705078125,0.195068359375,0.03497314453125,2527ebdb25477de899b6379a5b1271f8.png
ground,0.03900146484375,0.07513427734375,0.2108154296875,0.017303466796875,0.06427001953125,0.042816162109375,0.09954833984375,0.326416015625,0.09954833984375,0.025177001953125,257b8f17539a868111a79051753f9e98.png
compacted,0.08770751953125,0.06622314453125,0.2459716796875,0.048431396484375,0.1058349609375,0.042755126953125,0.1025390625,0.2039794921875,0.06622314453125,0.0303192138671875,25867cf064bcc661d09197634e675963.png
ground,0.0682373046875,0.0258941650390625,0.11248779296875,0.0322265625,0.08489990234375,0.0992431640625,0.1912841796875,0.325439453125,0.016204833984375,0.044036865234375,25b52fdc2f6785526901afbcf84745ae.png
