label,grass,paving_stones,asphalt,cobblestone,concrete,ground,compacted,gravel,sett,concrete_plates,filepath
compacted,9.5367431640625e-07,0.0101318359375,0.005771636962890625,0.0142822265625,0.056488037109375,0.0266876220703125,0.8837890625,0.0013713836669921875,0.001003265380859375,0.0004451274871826172,../data/deep_pavements_dataset/dataset/compacted/3fc5d8a457939be7c3bf68386e774fc4.png
compacted,3.510713577270508e-05,0.0718994140625,0.004184722900390625,0.036163330078125,0.0165557861328125,0.000850677490234375,0.68212890625,0.0187530517578125,0.11492919921875,0.054290771484375,../data/deep_pavements_dataset/dataset/compacted/26774f6c68b3db066943d3d46e5ff7bd.png
compacted,2.980232238769531e-07,0.02947998046875,0.0018854141235351562,8.547306060791016e-05,0.1806640625,0.00043392181396484375,0.78466796875,0.00013649463653564453,0.00016999244689941406,0.0025768280029296875,../data/deep_pavements_dataset/dataset/compacted/31746ac56f80ee6b8459e3d715781ea7.png
compacted,1.1444091796875e-05,0.00977325439453125,0.0265655517578125,2.4199485778808594e-05,0.68505859375,0.00014388561248779297,0.260009765625,0.0004429817199707031,0.00015795230865478516,0.0177001953125,../data/deep_pavements_dataset/dataset/compacted/df74e315d7f0c3cfc1994df67e010620.png
compacted,7.963180541992188e-05,0.007396697998046875,0.40380859375,1.1146068572998047e-05,0.345458984375,0.00022339820861816406,0.1737060546875,0.0001055002212524414,0.0010995864868164062,0.06805419921875,../data/deep_pavements_dataset/dataset/compacted/a0710981e87743e0db4d544c50768d95.png
compacted,3.612041473388672e-05,0.0032501220703125,0.342041015625,3.2901763916015625e-05,0.35302734375,0.00033211708068847656,0.266357421875,0.00016701221466064453,0.0007719993591308594,0.03387451171875,../data/deep_pavements_dataset/dataset/compacted/e5c6d7337801a4491064ea7236e9ee79.png
compacted,0.00027060508728027344,0.0152435302734375,0.380859375,3.439188003540039e-05,0.4453125,0.0005726814270019531,0.10577392578125,0.0005216598510742188,0.0012121200561523438,0.04998779296875,../data/deep_pavements_dataset/dataset/compacted/8e18b6a9b1454b00793835a855017ec6.png
compacted,4.76837158203125e-06,0.875,0.0004138946533203125,3.504753112792969e-05,0.0011606216430664062,5.7816505432128906e-05,0.0435791015625,3.2961368560791016e-05,0.0478515625,0.0318603515625,../data/deep_pavements_dataset/dataset/compacted/3c352c06f83127984b903aa598fb0500.png
compacted,1.1920928955078125e-06,0.2177734375,0.002826690673828125,0.0005397796630859375,0.0111846923828125,0.0016107559204101562,0.736328125,7.534027099609375e-05,0.0190277099609375,0.01050567626953125,../data/deep_pavements_dataset/dataset/compacted/077f748c3472f9e6b7b1ff1f0f3517d6.png
compacted,0.0,0.001354217529296875,0.00048279762268066406,4.3511390686035156e-05,0.0070953369140625,6.955862045288086e-05,0.9892578125,3.337860107421875e-06,0.0003643035888671875,0.0015344619750976562,../data/deep_pavements_dataset/dataset/compacted/39d81d85b0f3ba44a514ac764377d531.png
compacted,1.9073486328125e-06,0.00652313232421875,0.01666259765625,1.722574234008789e-05,0.356201171875,0.00014412403106689453,0.60595703125,7.2479248046875e-05,0.0001970529556274414,0.014251708984375,../data/deep_pavements_dataset/dataset/compacted/9b2e73fd3abc795d4e4ece1a5f991f16.png
compacted,8.344650268554688e-07,0.006267547607421875,0.0005826950073242188,0.000400543212890625,0.005706787109375,1.7583370208740234e-05,0.9013671875,0.00014734268188476562,0.01812744140625,0.0673828125,../data/deep_pavements_dataset/dataset/compacted/50d6b37672e6009db68eb07e87506ca0.png
compacted,0.000301361083984375,0.027130126953125,0.234375,0.0001380443572998047,0.386474609375,0.0004668235778808594,0.2271728515625,0.0016298294067382812,0.004428863525390625,0.11785888671875,../data/deep_pavements_dataset/dataset/compacted/2f1d140c0111ff3506e2c2760a70e7d1.png
compacted,3.725290298461914e-05,0.1075439453125,0.0020961761474609375,0.002231597900390625,0.0159912109375,9.506940841674805e-05,0.529296875,0.0034580230712890625,0.104248046875,0.23486328125,../data/deep_pavements_dataset/dataset/compacted/5bc5f1c43edfd8b193d7d656741c1299.png
compacted,9.000301361083984e-06,0.2183837890625,0.0084686279296875,0.0009207725524902344,0.0606689453125,0.00142669677734375,0.6728515625,0.0008387565612792969,0.0127105712890625,0.0237579345703125,../data/deep_pavements_dataset/dataset/compacted/0287bcf22aa625db5249f36f74f0bfa4.png
compacted,1.1920928955078125e-07,0.0043487548828125,0.0005359649658203125,4.5359134674072266e-05,0.013824462890625,2.753734588623047e-05,0.96875,1.621246337890625e-05,0.0011348724365234375,0.0111083984375,../data/deep_pavements_dataset/dataset/compacted/14135463a3826da6fff5b650ddccd973.png
concrete,0.0016193389892578125,0.051971435546875,0.463134765625,3.4689903259277344e-05,0.384033203125,0.0006961822509765625,0.032501220703125,0.0014743804931640625,0.001953125,0.06268310546875,../data/deep_pavements_dataset/dataset/concrete/ae8778a85ac13874c029202278786cb3.png
concrete,8.946657180786133e-05,0.02899169921875,0.04632568359375,0.00016200542449951172,0.353271484375,0.0001385211944580078,0.4130859375,0.0020999908447265625,0.003925323486328125,0.1519775390625,../data/deep_pavements_dataset/dataset/concrete/72d1b48729db9fe551c41fa61a0982cb.png
concrete,3.4928321838378906e-05,0.01168060302734375,0.1663818359375,3.606081008911133e-05,0.5126953125,0.0006799697875976562,0.282958984375,0.00022780895233154297,0.0006003379821777344,0.0247344970703125,../data/deep_pavements_dataset/dataset/concrete/179bfe4bdfa24eabca3c847fe2537d28.png
concrete,0.0673828125,0.0298919677734375,0.005886077880859375,1.1920928955078125e-07,0.7470703125,5.364418029785156e-07,0.00011843442916870117,0.01551055908203125,1.6033649444580078e-05,0.134033203125,../data/deep_pavements_dataset/dataset/concrete/751c0bfca73d71580414da31dd715964.png
concrete,2.5451183319091797e-05,0.0025959014892578125,0.0102691650390625,7.152557373046875e-07,0.92431640625,4.172325134277344e-06,0.033660888671875,0.0002570152282714844,1.5437602996826172e-05,0.0287933349609375,../data/deep_pavements_dataset/dataset/concrete/a92a0a6cceb5615aafdfc8547a36f923.png
concrete,1.6689300537109375e-06,0.00908660888671875,0.0004968643188476562,2.1457672119140625e-06,0.89794921875,7.569789886474609e-06,0.086181640625,0.0003867149353027344,5.900859832763672e-06,0.005863189697265625,../data/deep_pavements_dataset/dataset/concrete/33a5d3ab47c3a58c4231d3bde430a2cd.png
concrete,0.000164031982421875,0.03656005859375,0.1915283203125,2.0205974578857422e-05,0.64794921875,0.0004322528839111328,0.08770751953125,0.0006289482116699219,0.0005908012390136719,0.034332275390625,../data/deep_pavements_dataset/dataset/concrete/825fd673b64fee0dfea5ff749adf72c1.png
concrete,2.2649765014648438e-06,0.01367950439453125,0.003459930419921875,8.392333984375e-05,0.2073974609375,6.139278411865234e-05,0.7470703125,0.0004398822784423828,0.0006203651428222656,0.0272064208984375,../data/deep_pavements_dataset/dataset/concrete/aa13de895d40d30b89768db7e2992d98.png
concrete,1.7881393432617188e-07,0.0040130615234375,0.0005784034729003906,1.5437602996826172e-05,0.44970703125,2.4616718292236328e-05,0.54248046875,0.00017631053924560547,1.5437602996826172e-05,0.0031261444091796875,../data/deep_pavements_dataset/dataset/concrete/eaaa97fef0ec1e347f21e7039c61c6ee.png
concrete,2.0503997802734375e-05,0.0218048095703125,0.032745361328125,9.119510650634766e-06,0.818359375,0.0002073049545288086,0.1142578125,0.0003209114074707031,9.489059448242188e-05,0.01204681396484375,../data/deep_pavements_dataset/dataset/concrete/4f80ddfdc52a9ab60125f66e40aa2f69.png
concrete,2.980232238769531e-07,0.0031070709228515625,0.00200653076171875,1.3947486877441406e-05,0.31689453125,3.5643577575683594e-05,0.6708984375,8.022785186767578e-05,4.869699478149414e-05,0.006786346435546875,../data/deep_pavements_dataset/dataset/concrete/8a404b105799848b7d4ad29036fb6225.png
concrete,3.796815872192383e-05,0.0052947998046875,0.088134765625,4.303455352783203e-05,0.55712890625,0.0002052783966064453,0.3076171875,0.0004773139953613281,0.0004925727844238281,0.040374755859375,../data/deep_pavements_dataset/dataset/concrete/8d500c6e87079f53276c12d0087bba05.png
concrete,9.822845458984375e-05,0.0016880035400390625,0.00780487060546875,1.0728836059570312e-06,0.96044921875,4.291534423828125e-06,0.01100921630859375,0.0010232925415039062,8.046627044677734e-06,0.0181427001953125,../data/deep_pavements_dataset/dataset/concrete/4539437a55b711b2228c6dcef4a6e4a1.png
concrete,7.62939453125e-06,0.1351318359375,0.0010976791381835938,0.416015625,0.0004298686981201172,0.031097412109375,0.12298583984375,0.006122589111328125,0.285888671875,0.00099945068359375,../data/deep_pavements_dataset/dataset/concrete/d23ef1a07e5bdbff25d90361d4f3d2b3.png
concrete,3.641843795776367e-05,0.00476837158203125,0.00890350341796875,1.4901161193847656e-06,0.64404296875,1.7881393432617188e-06,0.1119384765625,0.0003452301025390625,0.00014853477478027344,0.229736328125,../data/deep_pavements_dataset/dataset/concrete/2f2213bb59873b230d57f83156672f9a.png
concrete,2.390146255493164e-05,0.00705718994140625,0.044586181640625,9.953975677490234e-06,0.74267578125,8.606910705566406e-05,0.1763916015625,0.00030040740966796875,0.00015103816986083984,0.0287933349609375,../data/deep_pavements_dataset/dataset/concrete/145462aee7e98e2e867e3cd1d503201c.png
concrete,1.7940998077392578e-05,0.0027446746826171875,0.611328125,0.00010639429092407227,0.060516357421875,0.0035228729248046875,0.307373046875,2.956390380859375e-05,0.003108978271484375,0.011199951171875,../data/deep_pavements_dataset/dataset/concrete/f2eeb99475de66687163ffff793e8e54.png
concrete,0.00121307373046875,0.00635528564453125,0.7578125,1.3053417205810547e-05,0.1058349609375,0.0001747608184814453,0.02288818359375,0.0002541542053222656,0.003002166748046875,0.1025390625,../data/deep_pavements_dataset/dataset/concrete/b419466655d4417f590eeb0301ecdd9d.png
concrete,4.172325134277344e-06,0.0217742919921875,0.0021572113037109375,6.079673767089844e-06,0.8173828125,2.8014183044433594e-05,0.146484375,0.00046634674072265625,3.3795833587646484e-05,0.01165771484375,../data/deep_pavements_dataset/dataset/concrete/864ae49a428b819ab1e52d7a81d45a30.png
concrete,2.9802322387695312e-06,0.126953125,0.006938934326171875,0.0011692047119140625,0.002552032470703125,0.001132965087890625,0.64453125,6.002187728881836e-05,0.1846923828125,0.032073974609375,../data/deep_pavements_dataset/dataset/concrete/2ea0672da4b6d65f8aa1a45a4dae1587.png
concrete,0.0005016326904296875,0.003170013427734375,0.001983642578125,1.7285346984863281e-06,0.96533203125,1.7881393432617188e-06,0.001983642578125,0.01377105712890625,4.0531158447265625e-06,0.01334381103515625,../data/deep_pavements_dataset/dataset/concrete/58de1dd38b5d631e57e278579d8f06b6.png
concrete,5.543231964111328e-06,0.01067352294921875,0.0097198486328125,0.0248260498046875,0.025604248046875,0.00473785400390625,0.90283203125,0.0034656524658203125,0.01287841796875,0.005367279052734375,../data/deep_pavements_dataset/dataset/concrete/ac9e198d4083111f9609b7941432b2e9.png
concrete,6.16908073425293e-05,0.72705078125,0.012908935546875,0.00042819976806640625,0.06976318359375,0.00140380859375,0.147705078125,0.0018024444580078125,0.01139068603515625,0.0273284912109375,../data/deep_pavements_dataset/dataset/concrete/211355197af39cab8275bbcca7361349.png
concrete,3.612041473388672e-05,0.004047393798828125,0.0205535888671875,3.039836883544922e-06,0.90185546875,1.996755599975586e-05,0.0509033203125,0.00048351287841796875,3.504753112792969e-05,0.021881103515625,../data/deep_pavements_dataset/dataset/concrete/3810344c73c75cb8d24d8ace07efebc8.png
concrete,1.1622905731201172e-05,0.0109100341796875,0.00621795654296875,7.510185241699219e-06,0.7890625,1.8596649169921875e-05,0.160400390625,0.0005965232849121094,8.07642936706543e-05,0.032562255859375,../data/deep_pavements_dataset/dataset/concrete/f0aea21a5e7d65b4c66dd89039f05904.png
concrete,2.9325485229492188e-05,0.9111328125,0.001552581787109375,0.0002696514129638672,0.0014581680297851562,0.0006890296936035156,0.0207672119140625,0.0002167224884033203,0.05303955078125,0.010772705078125,../data/deep_pavements_dataset/dataset/concrete/fba20411e52fd57e494f793885c9861f.png
concrete,0.0002505779266357422,0.0016336441040039062,0.0026111602783203125,2.384185791015625e-07,0.958984375,5.364418029785156e-07,0.0029582977294921875,0.001739501953125,3.6954879760742188e-06,0.03179931640625,../data/deep_pavements_dataset/dataset/concrete/49a64b41188c4450cc7908fe0f8ffd87.png
concrete,5.364418029785156e-07,0.00666046142578125,0.00244903564453125,0.0004127025604248047,0.054046630859375,0.00022089481353759766,0.9287109375,0.0002663135528564453,0.0009899139404296875,0.0064544677734375,../data/deep_pavements_dataset/dataset/concrete/41cc79997b0f6b06cbb0f30dd27ae29c.png
concrete,7.152557373046875e-07,0.0053253173828125,0.004852294921875,0.00021314620971679688,0.1138916015625,0.0002340078353881836,0.8681640625,0.0002340078353881836,0.0004954338073730469,0.0064239501953125,../data/deep_pavements_dataset/dataset/concrete/26a8ec2cc0c84d89d7ed3bcfe8fd1903.png
concrete,0.0006303787231445312,0.0059814453125,0.0728759765625,2.9206275939941406e-06,0.8603515625,2.4437904357910156e-05,0.0130615234375,0.0014209747314453125,7.528066635131836e-05,0.04559326171875,../data/deep_pavements_dataset/dataset/concrete/bb91868310226385d0794c50c3e7c1ea.png
concrete,0.00013327598571777344,0.00603485107421875,0.073486328125,4.291534423828125e-06,0.8154296875,3.93986701965332e-05,0.05377197265625,0.00051116943359375,0.00012922286987304688,0.050506591796875,../data/deep_pavements_dataset/dataset/concrete/e83bb149962b7845c4d9f96131197aa9.png
concrete,0.0008950233459472656,0.057159423828125,0.0149078369140625,0.0357666015625,0.01125335693359375,0.00038504600524902344,0.1602783203125,0.07110595703125,0.42236328125,0.22607421875,../data/deep_pavements_dataset/dataset/concrete/32cec27c32ae75fe5222898460fd798f.png
concrete,8.398294448852539e-05,0.0160064697265625,0.0032520294189453125,6.145238876342773e-05,0.77099609375,2.6404857635498047e-05,0.134033203125,0.007801055908203125,0.00023555755615234375,0.0673828125,../data/deep_pavements_dataset/dataset/concrete/c6c23ce9f02941f46bc7ad4a2b806437.png
concrete,3.546476364135742e-05,0.0026454925537109375,0.002193450927734375,5.960464477539062e-07,0.0157012939453125,1.1920928955078125e-07,0.035400390625,3.4332275390625e-05,0.0024089813232421875,0.94140625,../data/deep_pavements_dataset/dataset/concrete/33b8ab42d5c53784dbaa2829e0353145.png
concrete,1.3113021850585938e-06,0.01959228515625,0.00437164306640625,9.655952453613281e-05,0.096435546875,0.00016951560974121094,0.859375,0.00014495849609375,0.0012521743774414062,0.018402099609375,../data/deep_pavements_dataset/dataset/concrete/80abf5a8931f1574a4a84642f33049b7.png
concrete,5.960464477539063e-08,0.0022411346435546875,0.0008244514465332031,3.737211227416992e-05,0.0615234375,7.200241088867188e-05,0.9326171875,2.491474151611328e-05,0.0001081228256225586,0.0025386810302734375,../data/deep_pavements_dataset/dataset/concrete/22c7762b58bf8636e0ad28d61c74502a.png
concrete,4.863739013671875e-05,0.0081787109375,0.05010986328125,9.000301361083984e-06,0.80859375,8.273124694824219e-05,0.10284423828125,0.000461578369140625,0.00013637542724609375,0.029449462890625,../data/deep_pavements_dataset/dataset/concrete/9d8686c9d1520c8209e97eac4f0d8ff1.png
concrete,0.0004324913024902344,0.03228759765625,0.020843505859375,2.2232532501220703e-05,0.6689453125,2.765655517578125e-05,0.07501220703125,0.0041046142578125,0.0007829666137695312,0.19775390625,../data/deep_pavements_dataset/dataset/concrete/848e15f24d97fb469c4b5d769d75656e.png
concrete,6.556510925292969e-07,0.01053619384765625,0.0012197494506835938,6.878376007080078e-05,0.307861328125,7.796287536621094e-05,0.67236328125,0.00043487548828125,0.00011342763900756836,0.00701904296875,../data/deep_pavements_dataset/dataset/concrete/f5015c586395d2841252a9925b1f606f.png
concrete,0.0020809173583984375,0.022369384765625,0.339111328125,3.933906555175781e-05,0.1602783203125,0.00010687112808227539,0.05535888671875,0.0012235641479492188,0.01024627685546875,0.4091796875,../data/deep_pavements_dataset/dataset/concrete/d03894ffa813d40246eb9a96a7483e69.png
concrete,1.6093254089355469e-06,0.0169830322265625,0.0007700920104980469,1.9073486328125e-06,0.92724609375,2.3245811462402344e-05,0.05230712890625,0.00030159950256347656,3.6954879760742188e-06,0.00215911865234375,../data/deep_pavements_dataset/dataset/concrete/c7052ac7b708278f5ecfa4ee9ad87a37.png
concrete,0.0006113052368164062,0.00897979736328125,0.78369140625,4.565715789794922e-05,0.0229339599609375,0.00038242340087890625,0.041534423828125,0.00011307001113891602,0.0251922607421875,0.11651611328125,../data/deep_pavements_dataset/dataset/concrete/1ddbc6d5a4160d21832b1afb948d6613.png
concrete,4.392862319946289e-05,0.0014543533325195312,0.0022525787353515625,5.960464477539062e-07,0.96728515625,1.2516975402832031e-06,0.01009368896484375,0.00096893310546875,3.814697265625e-06,0.0177154541015625,../data/deep_pavements_dataset/dataset/concrete/c51f8282ce690ed5357412d19c33a595.png
concrete,6.949901580810547e-05,0.0919189453125,0.0005817413330078125,0.399169921875,0.0035648345947265625,0.0013113021850585938,0.08367919921875,0.32080078125,0.0919189453125,0.006870269775390625,../data/deep_pavements_dataset/dataset/concrete/83af07307cc82fd8fc7f155834b007b8.png
concrete,0.00015294551849365234,0.0041961669921875,0.057952880859375,2.4437904357910156e-06,0.87841796875,2.574920654296875e-05,0.0265350341796875,0.0005860328674316406,5.2809715270996094e-05,0.032012939453125,../data/deep_pavements_dataset/dataset/concrete/b5e861dffdb25cd41c8fdcf72fbfc3c9.png
concrete,0.0002970695495605469,0.00464630126953125,0.004100799560546875,2.980232238769531e-07,0.91357421875,8.344650268554688e-07,0.00543212890625,0.001251220703125,1.2278556823730469e-05,0.0704345703125,../data/deep_pavements_dataset/dataset/concrete/34d3ef4143d9139ebb49a03ca7002d5e.png
concrete,3.159046173095703e-06,0.04107666015625,0.003269195556640625,6.175041198730469e-05,0.45556640625,0.0001481771469116211,0.485107421875,0.0007066726684570312,0.00024437904357910156,0.013763427734375,../data/deep_pavements_dataset/dataset/concrete/00098db7c6cd6ee36d590ff0d5db7ad1.png
concrete,0.00023317337036132812,0.00426483154296875,0.0035343170166015625,1.6689300537109375e-06,0.94970703125,2.86102294921875e-06,0.007965087890625,0.0035343170166015625,1.2755393981933594e-05,0.0305328369140625,../data/deep_pavements_dataset/dataset/concrete/54dd49d82fd6898c6fcb55bb86a2fdde.png
concrete,7.104873657226562e-05,0.002750396728515625,0.02691650390625,5.662441253662109e-06,0.8916015625,2.7835369110107422e-05,0.0518798828125,0.00074005126953125,4.7326087951660156e-05,0.026092529296875,../data/deep_pavements_dataset/dataset/concrete/40ed70995d24b843600c0e39fcbfd515.png
concrete,1.1920928955078125e-07,0.0037708282470703125,0.0006351470947265625,0.00011748075485229492,0.0972900390625,7.587671279907227e-05,0.89453125,0.00017642974853515625,0.0001373291015625,0.0033283233642578125,../data/deep_pavements_dataset/dataset/concrete/6faf94422982cca55db9aab4696345b9.png
concrete,0.029693603515625,0.02703857421875,0.006626129150390625,2.384185791015625e-07,0.67578125,5.960464477539062e-07,0.00042366981506347656,0.011627197265625,4.3272972106933594e-05,0.2486572265625,../data/deep_pavements_dataset/dataset/concrete/9cdf65c2cae140a4865d84c01ecd8f25.png
concrete,0.0,0.0005812644958496094,9.79304313659668e-05,0.006866455078125,0.0002579689025878906,0.0007467269897460938,0.9873046875,1.1324882507324219e-05,0.00379180908203125,0.0001665353775024414,../data/deep_pavements_dataset/dataset/concrete/815380017de97e7a97028d96a0e9df2e.png
concrete,0.0007758140563964844,0.002315521240234375,0.0053863525390625,4.172325134277344e-07,0.9638671875,1.430511474609375e-06,0.0015430450439453125,0.003265380859375,4.470348358154297e-06,0.022674560546875,../data/deep_pavements_dataset/dataset/concrete/511fd016f24d290c681494189c27c8d7.png
concrete,0.000518798828125,0.0242156982421875,0.0638427734375,5.638599395751953e-05,0.77734375,0.0001087188720703125,0.05810546875,0.007160186767578125,0.0005879402160644531,0.06793212890625,../data/deep_pavements_dataset/dataset/concrete/e2a45dceaeabe6deda95bd832a8f2056.png
concrete,1.4543533325195312e-05,0.005352020263671875,0.01206207275390625,8.58306884765625e-06,0.89990234375,5.9485435485839844e-05,0.07391357421875,0.0006594657897949219,2.6404857635498047e-05,0.00778961181640625,../data/deep_pavements_dataset/dataset/concrete/1f290e9003a9f71482205fb2926ac6da.png
concrete,0.0,0.0005645751953125,0.00016689300537109375,0.0001220703125,0.0088348388671875,9.22083854675293e-05,0.98974609375,9.417533874511719e-06,0.00011473894119262695,0.0004830360412597656,../data/deep_pavements_dataset/dataset/concrete/b24a844fce368a833f8e4ee7678fc105.png
concrete,1.1920928955078125e-07,0.01242828369140625,0.0005998611450195312,0.01131439208984375,0.0020294189453125,0.003452301025390625,0.95703125,0.0001380443572998047,0.01204681396484375,0.0009002685546875,../data/deep_pavements_dataset/dataset/concrete/49a71be176c883300ffe22f170b83343.png
concrete,0.0003180503845214844,0.002834320068359375,0.8369140625,4.291534423828125e-06,0.06451416015625,0.00017023086547851562,0.0286407470703125,3.0517578125e-05,0.002140045166015625,0.06451416015625,../data/deep_pavements_dataset/dataset/concrete/d29a28a8faedc4bdf23ebd7b6492e9fd.png
concrete,0.0036106109619140625,0.01519775390625,0.00421905517578125,2.205371856689453e-06,0.830078125,1.9669532775878906e-06,0.0030879974365234375,0.016693115234375,5.310773849487305e-05,0.1273193359375,../data/deep_pavements_dataset/dataset/concrete/bec344f3e82a82b94c0d17a6a07eb970.png
concrete,0.00017523765563964844,0.00722503662109375,0.1644287109375,6.198883056640625e-06,0.55615234375,4.571676254272461e-05,0.1165771484375,0.00028896331787109375,0.0006718635559082031,0.1544189453125,../data/deep_pavements_dataset/dataset/concrete/efc20f3dcaabdf2ffe6c5a45e9bd27a2.png
concrete,1.1920928955078125e-07,0.00562286376953125,0.0004911422729492188,0.00024700164794921875,0.0087127685546875,8.809566497802734e-05,0.9755859375,4.035234451293945e-05,0.0023441314697265625,0.00678253173828125,../data/deep_pavements_dataset/dataset/concrete/a5e722651defb3ab4a25868a141e80a3.png
concrete,3.5762786865234375e-07,0.002979278564453125,0.002048492431640625,1.0728836059570312e-06,0.251953125,2.384185791015625e-06,0.68505859375,1.4662742614746094e-05,9.000301361083984e-05,0.058013916015625,../data/deep_pavements_dataset/dataset/concrete/ecb0209f79fcd6f840f6e7bef49a1f43.png
concrete,7.653236389160156e-05,0.7958984375,0.003925323486328125,0.00019538402557373047,0.07403564453125,0.0003123283386230469,0.078857421875,0.0029621124267578125,0.0062713623046875,0.0372314453125,../data/deep_pavements_dataset/dataset/concrete/75db231588c139c491587405f22d9bee.png
concrete,0.0016632080078125,0.0260162353515625,0.00481414794921875,3.337860107421875e-06,0.61083984375,2.2649765014648438e-06,0.01154327392578125,0.00722503662109375,0.0002472400665283203,0.33740234375,../data/deep_pavements_dataset/dataset/concrete/e6b2c4cf7ffa7fe59e55c240e67aa4fe.png
concrete,9.715557098388672e-06,0.089111328125,0.0028629302978515625,3.838539123535156e-05,0.74609375,0.0001666545867919922,0.1514892578125,0.0017919540405273438,0.0001010894775390625,0.00855255126953125,../data/deep_pavements_dataset/dataset/concrete/49c8cd18dbdcdca444e7ba4048bc3d86.png
concrete,0.0004215240478515625,0.0023517608642578125,0.94873046875,2.384185791015625e-06,0.02374267578125,0.0002808570861816406,0.00582122802734375,1.4901161193847656e-05,0.0012989044189453125,0.0173797607421875,../data/deep_pavements_dataset/dataset/concrete/9f48018819aa0af57ca1f706863ca92a.png
concrete,0.0009016990661621094,0.002376556396484375,0.002864837646484375,1.1920928955078125e-07,0.95849609375,4.76837158203125e-07,0.0009598731994628906,0.0026912689208984375,2.8014183044433594e-06,0.03179931640625,../data/deep_pavements_dataset/dataset/concrete/3c7bcdd76022ab4f5bee340c20ea13bc.png
concrete,2.980232238769531e-07,0.0029163360595703125,0.0022716522216796875,8.273124694824219e-05,0.419677734375,0.00040721893310546875,0.57373046875,0.00023937225341796875,2.1576881408691406e-05,0.0009765625,../data/deep_pavements_dataset/dataset/concrete/a07519fb1643e1a92b7f119b40b5d4f0.png
concrete,0.00018715858459472656,0.003421783447265625,0.0006737709045410156,4.76837158203125e-07,0.97900390625,5.960464477539062e-07,0.001220703125,0.00771331787109375,1.1920928955078125e-06,0.00771331787109375,../data/deep_pavements_dataset/dataset/concrete/fa0976855a99fd539b2d112e1421bcc0.png
concrete,5.924701690673828e-05,0.033721923828125,0.044677734375,0.08880615234375,0.1658935546875,0.0224609375,0.5615234375,0.07135009765625,0.007289886474609375,0.0042877197265625,../data/deep_pavements_dataset/dataset/concrete/e93abe7e197d67434f4fff43a6db336c.png
concrete,9.28640365600586e-05,0.90771484375,0.00225067138671875,2.276897430419922e-05,0.07220458984375,0.00032401084899902344,0.0094757080078125,0.00128173828125,0.0005688667297363281,0.006114959716796875,../data/deep_pavements_dataset/dataset/concrete/794faef5add322409c2129d35e1b71be.png
concrete,1.2934207916259766e-05,0.022674560546875,0.00713348388671875,1.3768672943115234e-05,0.85107421875,8.982419967651367e-05,0.108154296875,0.0008792877197265625,5.620718002319336e-05,0.01006317138671875,../data/deep_pavements_dataset/dataset/concrete/6ea2ce9888ba7f5495b9aff93edff460.png
concrete,3.6954879760742188e-06,0.022064208984375,0.00540924072265625,5.823373794555664e-05,0.2447509765625,7.021427154541016e-05,0.6865234375,0.0003681182861328125,0.0008039474487304688,0.039947509765625,../data/deep_pavements_dataset/dataset/concrete/632f6f181239915417fbc36702783d4a.png
concrete,1.430511474609375e-06,0.013214111328125,0.002521514892578125,5.233287811279297e-05,0.265380859375,5.751848220825195e-05,0.69921875,0.0003521442413330078,0.000301361083984375,0.0186309814453125,../data/deep_pavements_dataset/dataset/concrete/31b1afe0449cf4174f6c7318532143c7.png
concrete,1.424551010131836e-05,0.01178741455078125,0.03631591796875,1.7702579498291016e-05,0.7294921875,0.00026035308837890625,0.208984375,0.0002951622009277344,0.00013506412506103516,0.01294708251953125,../data/deep_pavements_dataset/dataset/concrete/050c5a6afbe44eba1daa5057f89d1eca.png
concrete,0.00024199485778808594,0.003238677978515625,0.84375,6.258487701416016e-06,0.08892822265625,0.00036334991455078125,0.030731201171875,3.9517879486083984e-05,0.0012683868408203125,0.031707763671875,../data/deep_pavements_dataset/dataset/concrete/b3e5f8cc2bb77b892efa3294cb49f6b3.png
concrete,1.1920928955078125e-07,0.0026397705078125,0.001552581787109375,0.0006270408630371094,0.05303955078125,0.0011005401611328125,0.93994140625,0.00013148784637451172,0.00019729137420654297,0.0007104873657226562,../data/deep_pavements_dataset/dataset/concrete/d36f3fe8c7b8d06a2220ab84861769eb.png
concrete,2.384185791015625e-06,0.09185791015625,0.0020294189453125,0.03076171875,0.008544921875,0.00534820556640625,0.81884765625,0.00252532958984375,0.035980224609375,0.00429534912109375,../data/deep_pavements_dataset/dataset/concrete/56f8f6bbd04623f8bbeeae302cdbfa08.png
concrete,0.0,0.0007042884826660156,0.000904083251953125,1.2874603271484375e-05,0.035003662109375,3.2961368560791016e-05,0.9609375,5.066394805908203e-06,7.659196853637695e-05,0.0022373199462890625,../data/deep_pavements_dataset/dataset/concrete/5c9870ed048727b966155b3f02d65851.png
concrete,6.556510925292969e-07,0.00821685791015625,0.0010442733764648438,1.1265277862548828e-05,0.4345703125,1.5854835510253906e-05,0.541015625,0.00019931793212890625,6.079673767089844e-05,0.01486968994140625,../data/deep_pavements_dataset/dataset/concrete/69108d35c9b24b4b900a9b8f77a24755.png
concrete,5.245208740234375e-06,0.0150909423828125,0.004062652587890625,4.51207160949707e-05,0.75048828125,0.0001189112663269043,0.2218017578125,0.0013189315795898438,6.365776062011719e-05,0.007129669189453125,../data/deep_pavements_dataset/dataset/concrete/7b390981eace05dfd75264a97bc6aede.png
